OGs,AM-AD-1,AM-AD-2,AM-F10-T1,AM-F10-T2,DA-AD-1,DA-AD-1T,DA-AD-2,DA-AD-3,DA-AD-3T,DA-AD-4,ES-AD-1,ES-AD-2,ES-AD-3,ES-AD-4,FR-AD-1,FR-AD-2,FR-AD-3,FR-AD-4,FR-AD-5,FR-AD-6,FR-AD-7,FR-AD-8,IT-AD-1,IT-AD-2,IT-AD-3,IT-AD-4,IT-AD-5,IT-AD-6,JP-AD-1,JP-AD-2,JP-AD-3,JP-AD-4,JP-AD-5,JP-AD-6,JP-AD-7,JP-AD-8,JP-AD-9,JP-IN-1,JP-IN-2,JP-IN-3,JP-IN-4
NOG68714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000262,0,0,0,0,0,0,0.000114035,0,0,0
NOG68721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000855
NOG68723,0,0,0,0,0,0,0,0,0,0.0000123,0,0,0,0,0,0,0.00000884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000203,0,0,0,0,0,0,0,0,0,0
NOG68739,0,0,0,0,0,0,0.0000266,0.00000263,0,0,0,0,0,0,0,0,0,0.00000356,0,0,0,0,0.0000052,0,0,0,0.00000663,0,0,0,0,0,0,0,0,0,0.0000228,0,0,0,0.0000401
NOG68759,0.000019,0.0000363,0,0,0.0000149,0,0,0,0.00000458,0,0.000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105488,0,0,0,0,0,0,0,0,0,0,0.0000234,0,0,0.0000206,0
NOG68763,0,0,0.00000779,0.00000267,0,0,0,0,0,0,0.00000347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000322
NOG68766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000477,0,0,0,0,0,0.0000094,0,0,0,0,0,0.0000225,0,0.0000314,0,0,0,0,0,0,0,0,0
NOG68781,0,0,0.0000186,0.000049,0.0000396,0.0000246,0.0000943,0.000200508,0.000442298,0.0000683,0.000341331,0,0.000136796,0.0000828,0.0000242,0.000233101,0.000166189,0.000039,0.0000307,0.000100497,0.0000983,0.000164827,0,0.0000138,0.000150622,0,0.0000279,0.000124242,0.000142816,0.0000342,0.0000276,0.0000397,0.000101208,0.000555444,0.0000587,0.000145724,0.000045,0,0,0,0
NOG68797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG68805,0,0,0.0000106,0.0000167,0.0000334,0.0000135,0.0000539,0.0000394,0.0000194,0.0000675,0.0000192,0.0000115,0.0000186,0.0000112,0.0000243,0.0000243,0.0000795,0.000151687,0,0.0000259,0.0000285,0.0000789,0.0000145,0,0.0000708,0,0.0000201,0.000052,0,0,0.0000535,0,0.0000463,0.000220517,0.000165387,0.00000586,0,0,0,0,0
NOG68811,0,0,0,0,0,0.00000109,0.000057,0.00000605,0.00000753,0,0,0.00000952,0.0000189,0.0000538,0.0000155,0.0000153,0.0000253,0.000036,0.00000321,0,0.00000861,0,0.0000129,0.0000232,0,0,0,0,0,0,0.00000197,0,0,0.0000205,0,0,0,0,0,0,0.00000245
NOG68823,0,0,0,0,0.00000904,0.00000165,0.00000709,0,0,0,0,0,0,0,0,0,0.00000868,0,0,0,0,0.00000317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG68830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350432
NOG68838,0,0,0,0,0,0.00000408,0,0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG68843,0,0,0,0,0.0000121,0,0,0,0,0,0,0,0.00000259,0,0,0.0000155,0,0,0.00000942,0,0.0000214,0,0,0,0.00000885,0,0,0,0.0000313,0,0,0,0,0,0,0.0000229,0,0,0,0,0
NOG68867,0.00000408,0.00000873,0,0,0.00000639,0,0,0.000015,0,0,0,0,0,0.00000433,0,0.0000084,0,0,0,0,0,0,0,0,0,0,0,0,0.0000274,0,0,0,0,0,0,0,0.0000716,0,0,0,0
NOG68876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000498,0,0,0.0000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG68878,0,0,0.0000126,0.0000166,0.00012658,0.000222435,0.0000426,0.000137244,0.000319743,0.0000761,0.000148716,0.0000951,0.000145276,0.000124274,0.0000906,0.0000511,0.000105891,0.0000419,0.0000339,0.0000809,0.000155584,0.0000782,0.0000763,0.0000122,0.000079,0.000126774,0.0000435,0.000126999,0.000131914,0.0000455,0.000075,0.0000479,0.0000195,0.0000747,0.0000465,0.0000564,0.0000165,0,0,0,0
NOG68881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198346,0,0,0
NOG68883,0,0,0,0,0.0000267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161224,0,0,0,0,0,0
NOG68887,0.0000174,0.0000399,0.0000673,0.0000226,0.0000783,0.0000215,0.0000613,0.000269002,0.000203104,0.000153406,0.000318493,0.000121598,0.0000494,0.000182368,0.0000641,0.0000837,0.000152162,0.0000534,0.0000333,0.0000328,0.0000955,0.000117101,0.0000677,0.0000438,0.0000453,0.0000141,0.0000342,0.000082,0.000167358,0.0001758,0.0000136,0.000117977,0.0000226,0.000162493,0.000183373,0.0000283,0.0000319,0,0,0,0
NOG68897,0.000108912,0.000133855,0.000239505,0.000395852,0.000137151,0.00017543,0.00023662,0.00024471,0.000444615,0.000181381,0.00013361,0.000109831,0.000221861,0.000282994,0.000281579,0.000416841,0.000380532,0.00040104,0.00036986,0.00018753,0.000267153,0.000262136,0.000474137,0.000230941,0.000249684,0.000116269,0.000273178,0.000095,0.000216493,0.000191045,0.000308516,0.000718391,0.000333038,0.000525579,0.000247839,0.000298818,0.000220825,0.00000664,0.0000994,0.000522409,0
NOG68905,0,0,0,0,0,0,0.0000138,0,0,0,0,0,0,0,0,0,0,0.0000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000878,0.0000387
NOG68913,0,0,0.0000312,0.0000507,0,0,0.00000471,0.00000929,0.00000494,0.0000603,0.0000135,0.00000586,0,0.000015,0,0,0.00000609,0,0.0000212,0,0,0.0000227,0,0.0000152,0.0000101,0,0.00000891,0,0,0,0,0,0.0000487,0,0,0.0000134,0,0,0,0,0
NOG68915,0.0000185,0,0,0,0,0,0,0,0.00000215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000955,0,0,0.0000677
NOG68916,0,0,0,0,0.0000203,0.00000188,0.00000772,0,0,0,0,0,0.00000698,0,0,0,0.0000744,0,0.00000573,0.0000231,0.000044,0,0,0,0,0,0,0,0,0,0,0,0.00000519,0.0000643,0,0.00000783,0.00000489,0,0,0,0
NOG68927,0.0000806,0.0000336,0.000018,0.00000274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000243,0.00000942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG68928,0,0,0.00000431,0.0000104,0.0000275,0.0000561,0.0000424,0.0000233,0.000081,0.00002,0.0000744,0.0000724,0.0000375,0.0000572,0.0000398,0.000162995,0.000104225,0.0000297,0.000105766,0.0000549,0.0000282,0.0000323,0.000101379,0,0.0000566,0.000305896,0.00000866,0.000156068,0.000211932,0.0000602,0.0000548,0.000100433,0.0000411,0.0000436,0.000182971,0.0000171,0.0000774,0,0,0,0
NOG68950,0.0000385,0.000102114,0.00000403,0.00000518,0,0,0.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG68958,0,0,0,0,0.00000309,0,0.0000882,0.00000619,0,0,0.0000297,0.00000911,0.0000238,0.000104728,0.0000412,0.0000195,0,0,0.0000453,0.0000112,0.0000023,0.0000415,0.000197626,0.00000775,0.0000776,0,0.0000784,0,0.000225503,0,0,0.000105044,0.0000157,0.000134683,0.000192563,0.000206017,0.0000894,0,0,0,0
NOG68961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000276,0,0,0
NOG68962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000297,0,0,0,0.00000509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG68974,0.000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000471,0,0,0,0,0,0.0000606,0,0
NOG69006,0.0000306,0.00000481,0,0,0.00000233,0,0,0,0,0.00000173,0,0,0.00000456,0,0.0000183,0,0.0000259,0,0,0,0,0.0000162,0.0000187,0.00000291,0,0,0,0,0.0000353,0,0.0000227,0,0,0,0.00010473,0,0,0,0,0,0
NOG69014,0,0,0,0,0,0,0,0,0,0.00000928,0,0,0.00000319,0,0,0,0,0,0.0000131,0,0,0,0.00000991,0.00000718,0.00001,0,0,0.0000119,0,0,0,0.0000439,0,0,0.0000075,0,0,0,0,0,0
NOG69015,0,0,0,0,0,0.00000124,0,0.00000644,0.00000674,0.000004,0,0.000000996,0.0000208,0.0000112,0,0.0000285,0,0,0.0000129,0,0.0000105,0.0000214,0.0000444,0,0.0000238,0,0.0000312,0,0,0.0000527,0,0.0000662,0,0.0000147,0,0.0000212,0,0,0,0,0
NOG69025,0.0000414,0.0000244,0,0.00000364,0,0,0,0,0,0,0,0,0.00000952,0.0000664,0,0,0,0,0,0.0000224,0,0,0,0,0,0.0000638,0.00000777,0,0,0,0,0,0.0000124,0,0,0.000014,0,0,0.00000834,0.0000391,0
NOG69038,0,0,0.0000865,0.000119139,0.00047807,0.000347634,0.000282988,0.000432042,0.000471988,0.000213539,0.000189499,0.000284981,0.000309145,0.000255503,0.000313364,0.000408969,0.000557859,0.000236848,0.000296101,0.0000981,0.000239615,0.000245842,0.000113668,0.0000356,0.00022567,0.000229886,0.000342523,0.000393025,0.000195221,0.0001914,0.0000456,0.000203018,0.000255815,0.000775077,0.000544919,0.000518323,0.000148638,0,0,0,0
NOG69040,0.00000215,0.000127091,0.0000187,0.00000579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000161,0.00000807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69044,0,0,0,0.0000529,0.000137045,0.00017225,0.0000558,0.0000134,0.0000221,0.000187004,0.000244697,0.0000644,0.000127718,0.0000375,0.0000952,0.000119223,0.0000869,0.0000696,0.0000449,0.0000634,0.000023,0.0000256,0.000035,0.00000755,0.00004,0.000121459,0.0000135,0.0000227,0.0000415,0,0.0000822,0.0000918,0.00005,0.000145931,0.0000682,0.000185425,0.0000596,0,0,0,0
NOG69047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000196,0,0,0,0,0,0,0.0000578,0,0,0,0.00000321,0,0,0.00016203,0,0,0
NOG69049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69053,0.0000286,0.0000431,0,0.00000452,0,0,0,0,0,0,0,0,0,0,0.0000098,0,0,0,0,0,0,0,0,0,0,0,0.0000252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69061,0,0,0.0000757,0.000029,0.00024747,0.0000775,0.000182032,0.000267822,0.000387905,0.000207826,0.000240225,0.0000684,0.000130531,0.000116575,0.0000622,0.000371833,0.000203573,0.0000483,0.0000754,0.0000551,0.000135651,0.0000311,0.0000368,0.0000764,0.00017182,0.000026,0.000287944,0.000250043,0.0000827,0.000102296,0.0000149,0.000127746,0.000130414,0.000116975,0.00014434,0.000085,0.0000968,0,0,0,0
NOG69063,0.0000168,0,0,0,0.0000521,0,0.0000263,0,0,0.0000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69079,0,0,0,0,0,0.00000326,0,0,0,0,0,0,0,0,0,0,0,0.0000157,0,0.00000502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69085,0,0,0,0,0,0.00000203,0,0,0,0,0,0,0,0,0,0,0,0,0.0000552,0.0000245,0.00000625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166806
NOG69100,0,0,0,0,0,0,0.00000295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000101,0.00000726,0,0,0.0000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460028
NOG69146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000125
NOG69161,0,0,0,0,0,0,0,0,0,0.00000759,0,0,0,0,0,0,0,0,0,0.0000178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69162,0,0,0.00002,0.00000528,0.000062,0.00026482,0.000051,0.00000157,0.00000155,0,0.000148918,0.000223173,0.000121035,0.0000723,0.000149451,0.0000539,0.0000933,0.000092,0.0000394,0.000099,0.0000991,0.0000455,0.000016,0,0.000135448,0.0000673,0,0.0000815,0.000103719,0,0.0000254,0.000145847,0,0.000190801,0.0000807,0.000254939,0.0000607,0,0,0,0
NOG69185,0,0,0,0,0,0,0,0.00000663,0,0.00000293,0,0,0,0,0,0,0,0,0,0,0,0,0.0000131,0,0.00002,0,0,0,0,0,0.0000158,0,0,0,0,0,0,0,0,0,0
NOG69188,0,0,0,0,0,0,0,0,0,0.00000537,0,0,0,0,0,0,0,0,0,0,0,0.0000671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69209,0,0,0,0,0,0,0,0,0,0.0000402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69216,0,0,0.00000474,0.0000107,0,0,0,0.0000052,0.00000555,0.000014,0,0,0,0.000012,0,0.00000834,0,0.0000415,0.0000227,0.0000241,0,0,0,0,0.00000979,0,0.00000421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000891,0,0,0,0,0,0.0000522,0.0000306,0,0,0,0,0.0000271,0,0,0,0,0,0,0,0,0,0,0
NOG69244,0.00000917,0.0000614,0.0000549,0.00000202,0,0,0.0000056,0,0,0,0,0,0,0,0,0,0,0,0.000011,0,0,0,0,0,0,0,0.0000232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000304,0,0,0,0,0.0000188,0,0,0,0,0,0,0,0,0,0,0
NOG69259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000349,0,0,0.0000943
NOG69271,0,0,0,0.00000419,0.00000966,0.00000287,0.0000105,0.0000285,0,0.00000493,0,0,0,0,0,0,0,0.0000539,0,0.0000918,0,0,0,0,0,0,0,0,0,0,0.00000504,0,0,0,0,0,0,0,0,0,0
NOG69279,0,0,0.0000618,0.00000635,0.000043,0.0000272,0.000059,0.000005,0.0000188,0.0000611,0.000152177,0.0000224,0.000112136,0.0000117,0.0000103,0.000063,0.000149351,0.0000259,0,0.0000126,0.000113571,0.0000308,0,0,0.0000213,0,0.0000194,0,0.0000788,0.0000103,0.00000999,0.0000882,0,0.0000471,0.000031,0.0000328,0.0000764,0,0,0,0
NOG69283,0.0000438,0,0.0000454,0,0.00000302,0.00000387,0.00000233,0.00000287,0.00000543,0,0,0.00036124,0,0,0.0000118,0,0.00000706,0,0,0.0000213,0,0,0.000021,0,0,0,0,0.00000989,0.000007,0.0000195,0,0,0,0.0000107,0.00000644,0.0000198,0.000112256,0.000215291,0,0,0
NOG69290,0,0,0.0000842,0.00000476,0.0000185,0.00000361,0.0000692,0.00000568,0.0000337,0.000012,0.00025411,0.00000375,0.0000664,0.000140319,0.0000262,0.0000373,0.000167362,0.00000787,0.0000224,0,0.0000618,0.000132895,0.0000376,0,0.0000259,0,0,0.0000404,0.0000638,0,0,0.0000521,0.0000317,0.000269245,0.000135044,0.000142088,0.000164492,0,0,0,0
NOG69299,0,0,0.0000143,0.00000315,0.0000292,0.000018,0.0000876,0.0000316,0.0000312,0.00000369,0.000194408,0.00000384,0.00015128,0.000207688,0.0000225,0.000112497,0.000102428,0.0000471,0.00003,0.0000231,0.0000487,0.0000732,0.0000975,0.000007,0.0000829,0.00000377,0.0000278,0.0000413,0.00011393,0.0000417,0.0000428,0.000117328,0.0000542,0.000104411,0.0000984,0.0000696,0.0000612,0,0,0,0
NOG69301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000015,0,0,0
NOG69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000279,0,0,0,0,0.0000129,0,0,0,0,0,0,0.0000113,0.0000796,0,0,0,0,0,0.000455391,0,0,0,0,0,0
NOG69323,0,0,0.0000318,0,0.0000265,0.0000511,0.00000327,0,0.00000369,0.0000823,0.00000501,0.00000836,0.0000104,0.0000359,0.0000438,0.00000913,0.0000354,0.000208145,0.0000889,0.000317079,0.0000299,0.0000153,0,0,0.0000183,0.00000629,0.0000113,0.0000258,0,0.000139482,0,0.00010872,0,0.0000132,0.000389946,0.0000569,0.000170373,0,0,0,0
NOG69325,0,0,0,0,0,0.00000481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69339,0.0000866,0.0000561,0.0000153,0.0000154,0,0,0.00000208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000783,0,0,0.00000474,0.000036,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69351,0,0,0.0000383,0.0000022,0.000246481,0.000197759,0.000117155,0.000058,0.0000285,0.000106083,0.000166511,0.000226195,0.000203263,0.00000405,0.000143231,0.0000537,0.0000688,0.0000902,0.0000301,0.000136589,0.0000948,0.0000156,0.00000707,0.0000445,0.000109299,0.000256221,0.0000406,0.000092,0.0000584,0,0.0000839,0.0000792,0.0000313,0.0000567,0.000148494,0.000086,0.0000402,0,0,0,0
NOG69352,0.0000111,0.0000465,0,0,0,0,0,0,0.00000152,0,0,0,0,0,0,0,0,0,0.0000145,0,0,0,0,0,0,0,0,0.00000454,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000133,0,0,0,0,0,0,0,0,0,0,0.00000754,0,0,0,0,0.000055,0,0,0,0,0,0.0000238,0,0,0
NOG69380,0,0,0,0,0.00000302,0.0000155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000267,0,0,0
NOG69400,0,0,0,0,0.00019045,0.000149644,0,0,0,0.0000306,0,0.000172153,0,0,0,0,0,0,0.0000608,0.0000752,0,0,0,0,0,0.000367639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69409,0,0,0.0000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000684,0,0,0,0,0,0,0,0,0,0.0000333,0.0000238,0,0,0,0,0
NOG69416,0,0,0,0,0.0000754,0.0000468,0,0,0,0,0,0.000140368,0,0.00000882,0,0,0,0.0000059,0,0,0,0,0,0.00000258,0,0,0.0000265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69418,0,0,0,0,0,0,0,0,0,0,0,0,0.00000589,0,0.00000345,0,0.0000361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000222,0,0,0,0,0,0,0,0
NOG69420,0.000148398,0.00040373,0.000356302,0.000554747,0.000087,0.000164889,0.000172475,0.000304714,0.000142811,0.000136593,0.000092,0.000170389,0.000111787,0.000374862,0.000165027,0.000261072,0.000240298,0.000421661,0.000232616,0.000160001,0.000334881,0.000217559,0.000543528,0.000246932,0.000143058,0.0000169,0.00018382,0.000164686,0.0000728,0.000434597,0.00014005,0.0000743,0.000483461,0.000103306,0.0000416,0.000099,0.0000851,0.0000182,0,0.000215345,0.0000285
NOG69421,0,0,0,0,0,0,0,0,0.00000533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69438,0,0,0.0000237,0.0000256,0.0000835,0.00000699,0.0000313,0.00000477,0.0000335,0,0.000384708,0.00006,0.000117155,0.000014,0.0000569,0.0000143,0.0000779,0.0000492,0,0.0000123,0.0000675,0.0000305,0.000097,0,0.000146369,0.00000428,0.0000188,0.0000138,0.000292955,0,0,0.00011288,0.0000988,0.000182666,0.000299388,0.0000976,0.000144932,0,0,0,0
NOG69445,0.0000294,0.000192454,0.000205531,0.0000812,0.0000808,0.0000897,0.000191407,0.0000795,0.000100568,0.00011581,0.000163876,0.000102397,0.00035378,0.000362924,0.00012468,0.000250549,0.000319763,0.000180927,0.0000548,0.000114759,0.000166717,0.000339999,0.00032675,0.000124217,0.000217165,0.000093,0.0000711,0.00014009,0.000181657,0.000042,0.0000478,0.0000548,0.0000919,0.000365958,0.0000992,0.000108559,0.000192865,0,0,0,0
NOG69459,0,0,0,0,0,0,0,0,0,0,0,0,0.00000828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69469,0,0,0.0000278,0.00000334,0.000169836,0.000188438,0.0000398,0.0000418,0.00000648,0.0000938,0.000166518,0.000234283,0.000187972,0.000243627,0.000105828,0.000062,0.000152177,0.0000546,0.0000147,0.000168905,0.000124313,0.000103519,0.000145008,0.0000717,0.000129356,0.000352946,0.0000648,0.000137055,0.0000767,0,0.000124785,0.0000368,0.000106004,0.000266747,0.000028,0.000193788,0.0000807,0,0,0,0
NOG69480,0,0,0.0000634,0.00000725,0.000699298,0.000583472,0.0000889,0.0000892,0.000209475,0.000134214,0.000249289,0.000462535,0.000207812,0.000180268,0.000115628,0.000155795,0.000186845,0.000137242,0.0000505,0.000118335,0.000132319,0.000271046,0.0000427,0.00000466,0.0000538,0.000206916,0.000108322,0.000165972,0.0002345,0.0000749,0.00012717,0.000238373,0,0.000212818,0.000164042,0.000356831,0.000185659,0,0,0,0
NOG69483,0,0,0,0,0,0,0,0,0,0,0,0.0000179,0.00000124,0,0.00000643,0,0.0000677,0,0,0,0.0000259,0.00000344,0,0,0,0,0,0.000015,0,0,0,0.00000759,0,0,0,0.0000567,0,0,0,0,0
NOG69500,0,0.0000183,0.0000328,0.0000237,0.0000426,0.0000542,0.000104146,0.0000153,0.000102718,0.000111432,0.000154505,0.0000169,0.000112379,0.000118536,0.0000231,0.000056,0.000141079,0.0000483,0.0000342,0.0000306,0.000113133,0.0000634,0,0.0000188,0.000149268,0.0000114,0.0000281,0.0000263,0.0000435,0,0.0000266,0.0000131,0.000214011,0.000338857,0.0000348,0.0000233,0.0000338,0,0,0,0
NOG69501,0,0,0,0.00000344,0.0000124,0.0000512,0.00000808,0.00000519,0.000019,0,0.0000374,0,0,0.00000817,0,0.000012,0.0000103,0.0000252,0,0.00000839,0.0000312,0,0.0000165,0.0000107,0.0000131,0,0,0,0,0.0000253,0,0.00000619,0.0000238,0.0000413,0,0.000055,0,0,0,0,0
NOG69502,0,0,0,0,0,0,0,0.00000518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69506,0.00000422,0,0,0,0,0,0.0000346,0.00000403,0,0.0000219,0,0,0.00000424,0.00000312,0,0,0.00000375,0.00000424,0,0,0,0,0,0.0000187,0.0000114,0,0.0000117,0,0.0000298,0,0,0,0,0.0000367,0,0,0,0,0,0,0
NOG69508,0,0,0,0,0.0000118,0,0.00000536,0.0000706,0.00000612,0.0000332,0.00000957,0.00000295,0.00000945,0.0000181,0,0.0000229,0,0.00000414,0,0,0.00000561,0,0,0,0.0000213,0.00000718,0,0.0000036,0,0,0,0.0000187,0.00000344,0,0,0,0,0,0,0,0
NOG69522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000532,0,0,0,0,0,0,0,0,0,0.0000331,0,0,0,0,0,0,0,0,0,0,0
NOG69524,0,0,0,0,0,0,0.00000924,0,0,0,0,0,0.00000813,0.00000198,0,0,0.0000159,0,0,0,0,0.0000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG69531,0,0,0.0000307,0,0.0000592,0.0000338,0,0.0000054,0.0000053,0.0000306,0,0.0000247,0.00000194,0,0.00010404,0,0.0000286,0,0,0.0000274,0,0,0,0,0,0.0000857,0,0.0000132,0,0,0,0,0,0,0,0.0000113,0,0,0,0,0
NOG69536,0,0,0,0,0,0,0.00000155,0,0.0000351,0,0.00000107,0,0,0.0000139,0,0,0.0000162,0,0,0,0.00000247,0,0.00000932,0,0,0,0.0000184,0,0,0,0.00000602,0,0,0.0000251,0.0000278,0,0,0,0,0,0
NOG69537,0,0,0,0,0,0,0,0,0.00000259,0,0,0,0.0000174,0,0,0,0,0,0,0,0,0.00000564,0,0,0,0,0,0,0,0,0.0000162,0,0,0.000025,0.0000108,0,0,0,0,0,0
NOG69540,0,0,0,0.0000011,0.00000197,0.00000373,0.0000226,0,0,0,0.000156307,0.00000217,0.0000126,0.0000499,0.00000966,0,0.0000156,0.00000512,0,0.0000119,0.000017,0.0000179,0.00000994,0,0.0000238,0,0.0000339,0,0.000101067,0,0,0.0000769,0.0000261,0.0000459,0.0000405,0.000054,0.000122538,0,0,0,0
NOG69543,0,0,0,0,0,0.000000719,0,0.00000885,0,0.00000504,0,0.00000156,0,0,0,0,0,0,0,0,0,0,0.00000917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
